sku,year_month,revenue,quantity,unique_customers,avg_discount_pct,avg_unit_price,units_sold,delivered_qty,stock_available,price_unit,promotion_flag,delivery_days,year_month_dt,launch_month,product_age_months,sales_growth_rate,rolling_avg_sales_3m,rolling_avg_sales_6m,consecutive_negative_growth_count,sales_std_dev_3m,coefficient_of_variation,growth_volatility_3m,peak_sales_value,drop_from_peak_percentage,is_peak_month,time_since_peak,sales_momentum,plc_stage,decline_risk_3m,decline_risk_prob,decline_risk_level,decline_reason,recommended_action
yo-014,2022-03,10122.16,1939,731,5.461638491547464,5.143784135240573,1939.0,0.0,158.1051590882524,5.143784135240573,0.0,2.9824280602846898,2022-03-01,2022-01-01,2,0.08022284122562673,1913.0,1913.0,0,107.38715006927039,0.05613546788775243,0.09275088073969569,2005.0,0.03291770573566085,0,2,0.1849609958390931,Introduction,0,0.0,Low Risk,,
mi-022,2022-03,8315.14,1521,594,5.199044585987261,5.039551486199575,1521.0,0.0,157.91746567815267,5.039551486199575,0.0,2.9842251876852433,2022-03-01,2022-01-01,2,0.14533132530120474,1433.0,1433.0,0,97.6165969494942,0.06812044448673706,0.11608655187389381,1521.0,0.0,1,0,0.2294692563356875,Introduction,0,0.0,Low Risk,,
yo-001,2022-03,10997.93,1916,737,5.204081632653061,5.224178358843537,1916.0,0.0,157.39210058585013,5.224178358843537,0.0,3.0268535948592565,2022-03-01,2022-01-01,2,0.1479928100659078,1851.3333333333333,1851.3333333333333,0,160.11350140863615,0.08648550670254024,0.1501825028902623,1969.0,0.02691721686135094,0,2,0.3003544149414792,Introduction,0,0.0,Low Risk,,
yo-005,2022-03,12143.17,2156,793,5.035545023696683,5.167204778830964,2835.0,26626.0,156.6095890410959,5.2125168712000125,1.0,3.0758324347613626,2022-03-01,2022-01-01,2,0.6627565982404693,2169.0,2169.0,0,591.4625939144419,0.2726890704999732,0.4263275927277667,2835.0,0.0,1,0,0.7959543613314708,Introduction,0,0.002562008469449485,Low Risk,,
ju-021,2022-03,10386.7,1785,704,5.168463611859838,5.179283468104223,1785.0,0.0,157.90634361902644,5.179283468104223,0.0,3.02672390621261,2022-03-01,2022-01-01,2,0.11214953271028039,1704.6666666666667,1704.6666666666667,0,91.54416056381383,0.05370208871557323,0.09143890569179534,1785.0,0.0,1,0,0.18117505475204376,Introduction,0,0.0,Low Risk,,
yo-016,2022-03,7822.95,1427,561,4.975,5.316043055555556,1427.0,0.0,157.5723661390969,5.316043055555556,0.0,2.9890877378422136,2022-03-01,2022-01-01,2,0.1044891640866874,1417.0,1417.0,0,120.31209415515964,0.08490620617865889,0.13143916535895592,1532.0,0.0685378590078329,0,2,0.2611471275331626,Introduction,0,0.010433898598235129,Low Risk,,
yo-018,2022-03,6981.86,1190,469,5.349794238683128,4.809355281207133,1190.0,0.0,155.85411659336205,4.809355281207133,0.0,3.0178833411306814,2022-03-01,2022-01-01,2,0.09274563820018367,1163.3333333333333,1163.3333333333333,0,65.2252507341546,0.05606755077434493,0.09677195605587807,1211.0,0.017341040462427744,0,2,0.1934888256485734,Introduction,0,0.0,Low Risk,,
mi-002,2022-03,6739.01,1226,503,5.642722117202268,5.18051827347196,1226.0,0.0,157.08048543749308,5.18051827347196,0.0,3.0019508074517507,2022-03-01,2022-01-01,2,0.1709646609360076,1180.6666666666667,1180.6666666666667,0,117.73841061154737,0.09972197397928913,0.17295658855349919,1269.0,0.0338849487785658,0,2,0.3459055592811613,Introduction,0,0.0,Low Risk,,
re-004,2022-03,10068.21,1848,713,5.6110381077529565,5.324685720543145,1848.0,0.0,157.4613317223726,5.324685720543145,0.0,2.981312758387862,2022-03-01,2022-01-01,2,0.09026548672566381,1794.0,1794.0,0,85.85452812752511,0.04785648167643541,0.08435516467444658,1848.0,0.0,1,0,0.1685689125005415,Introduction,0,0.0027304964539007093,Low Risk,,
mi-023,2022-03,10142.61,1923,722,5.304010349288486,5.220809616213885,1923.0,0.0,157.69436519368776,5.220809616213885,0.0,2.998725512412432,2022-03-01,2022-01-01,2,0.12719812426729193,1864.6666666666667,1864.6666666666667,0,139.00479608032714,0.07454672653574927,0.12950920311210604,1965.0,0.021374045801526718,0,2,0.25900474004337337,Introduction,0,0.0,Low Risk,,
yo-020,2022-03,6699.02,1373,514,5.0831792975970425,5.0154235982748,1373.0,0.0,156.5025866777403,5.0154235982748,0.0,2.9916852414494777,2022-03-01,2022-01-01,2,0.12540983606557377,1313.0,1313.0,0,81.6639455328972,0.062196455089792234,0.10989433131646742,1373.0,0.0,1,0,0.21902053443110125,Introduction,0,0.032401501665451256,Low Risk,,
yo-003,2022-03,8717.29,1588,624,5.488549618320611,5.325343511450382,1588.0,0.0,158.03803096024694,5.325343511450382,0.0,3.005501598154018,2022-03-01,2022-01-01,2,0.06720430107526876,1580.0,1580.0,0,88.27230596285564,0.055868548077756736,0.08720033541534328,1664.0,0.04567307692307692,0,2,0.17297353184449948,Introduction,0,0.005292504923350195,Low Risk,,
yo-009,2022-03,10974.2,1776,685,5.242718446601942,5.06548312528895,1776.0,0.0,157.6042480356272,5.06548312528895,0.0,3.0203479302422136,2022-03-01,2022-01-01,2,0.2577903682719547,1656.3333333333333,1656.3333333333333,0,211.61364165226527,0.12776029884419315,0.23294714868095237,1781.0,0.002807411566535654,0,2,0.4649773418822859,Introduction,0,0.0,Low Risk,,
mi-026,2022-03,11590.12,1959,757,4.9568434032059185,5.232153719687628,3920.0,40524.0,162.4867256637168,5.328879992324835,1.0,2.9383209292807173,2022-03-01,2022-01-01,2,0.4438305709023942,2535.6666666666665,2535.6666666666665,0,1482.1593481584,0.5845245227389511,0.9339353785185345,3920.0,0.0,1,0,-1.3493793056408159,Introduction,0,0.0,Low Risk,Negative sales momentum,
yo-012,2022-03,9997.55,1904,712,5.359477124183006,5.298222222222222,569.0,4664.0,164.92,5.0416,1.0,3.480220109154335,2022-03-01,2022-01-01,2,-0.670908039329092,1422.3333333333333,1422.3333333333333,2,748.6877408728777,0.5263799443680884,0.3573971154002646,1969.0,0.7110208227526663,0,2,-0.549018755428635,Introduction,0,0.002562008469449486,Low Risk,Significant drop from peak sales; Negative sales momentum,Review pricing and promotions
mi-006,2022-04,11238.81,1896,726,4.955300127713921,5.113434440187314,5118.0,39508.0,156.97321428571428,5.327780312633992,1.0,3.018029103133967,2022-04-01,2022-01-01,3,0.3590015932023367,3831.3333333333335,3121.25,0,1255.2757997083086,0.3276341916760854,0.7129621000956656,5118.0,0.0,1,0,-0.0839102841922994,Growth,0,0.0026863304789089756,Low Risk,Negative sales momentum,
sn-013,2022-04,7630.85,1305,518,5.428305400372439,4.950069832402234,1305.0,0.0,158.46131157258125,4.950069832402234,0.0,3.02507417728954,2022-04-01,2022-01-01,3,-0.03261675315048185,1307.0,1296.25,1,41.03656905736644,0.03139752797044104,0.049304819571297134,1349.0,0.03261675315048184,0,1,-0.09733656372664601,Introduction,0,0.004950098131049557,Low Risk,Negative sales momentum,
mi-023,2022-04,8600.67,1598,606,4.862595419847328,4.790519083969466,1598.0,0.0,157.69436519368776,4.790519083969466,0.0,2.998725512412432,2022-04-01,2022-01-01,3,-0.16900676027041084,1742.3333333333333,1798.0,1,165.5183776301995,0.0949981122805813,0.16135088045381524,1965.0,0.18676844783715013,0,3,-0.2962048845377028,Introduction,0,0.098897307625217,Low Risk,Negative sales momentum,
yo-024,2022-04,6127.5,1157,452,5.287234042553192,5.413028368794326,1157.0,0.0,159.72015059083202,5.413028368794326,0.0,2.99928356299706,2022-04-01,2022-01-01,3,-0.04221854304635764,1148.6666666666667,1148.5,1,63.90878917123473,0.05563736724135351,0.0972002609277791,1208.0,0.042218543046357616,0,1,-0.15970235433220414,Introduction,0,0.019306159689500002,Low Risk,Negative sales momentum,
yo-018,2022-04,6642.26,1095,435,5.373626373626373,5.225278388278388,1095.0,0.0,155.85411659336205,5.225278388278388,0.0,3.0178833411306814,2022-04-01,2022-01-01,3,-0.0798319327731093,1124.6666666666667,1146.25,1,56.659803505954144,0.050379196952537765,0.10619025710644742,1211.0,0.0957886044591247,0,3,-0.17257757097329296,Introduction,0,0.04266510485750719,Low Risk,Negative sales momentum,
mi-002,2022-04,6628.16,1234,480,5.409181636726547,5.177127411842981,1234.0,0.0,157.08048543749308,5.177127411842981,0.0,3.0019508074517507,2022-04-01,2022-01-01,3,0.006525285481239873,1169.0,1194.0,0,105.73079021741964,0.09044550061370371,0.17302260931936106,1269.0,0.027580772261623327,0,3,-0.16443937545476772,Introduction,0,0.054500898893754694,Low Risk,Negative sales momentum,
re-015,2022-04,9460.18,1644,646,4.859675036927622,5.35083702609552,1644.0,0.0,157.47851563559638,5.35083702609552,0.0,2.984233211652143,2022-04-01,2022-01-01,3,-0.07380281690140844,1742.6666666666667,1783.75,3,87.12251909428086,0.049993794430536066,0.027660548089185256,1907.0,0.13791295228106976,0,3,-0.05500790258410604,Introduction,0,0.031918719011172755,Low Risk,Sustained negative growth; Negative sales momentum,Increase marketing or bundle offers
sn-010,2022-04,8707.11,1542,585,5.53484602917342,5.29397622906537,1542.0,0.0,158.1383723569427,5.29397622906537,0.0,3.0047479272894626,2022-04-01,2022-01-01,3,0.007184846505551956,1457.3333333333333,1467.25,0,137.2309488903044,0.09416579292564346,0.15570538369282116,1542.0,0.0,1,0,-0.17141407574233103,Introduction,0,0.038829348323624446,Low Risk,Negative sales momentum,
yo-014,2022-04,10704.23,1949,729,5.222929936305732,5.174788747346072,3139.0,25530.0,152.9798657718121,5.417057388742719,1.0,2.8728156010719825,2022-04-01,2022-01-01,3,0.6188757091284167,2291.0,2219.5,0,737.9105636864132,0.32209103609184336,0.3759376069423281,3139.0,0.0,1,0,0.53865286790279,Growth,0,0.00785048948599287,Low Risk,,
mi-022,2022-04,8753.1,1538,622,5.464939024390244,5.338520071138212,1538.0,0.0,157.91746567815267,5.338520071138212,0.0,2.9842251876852433,2022-04-01,2022-01-01,3,0.011176857330703394,1462.3333333333333,1459.25,0,116.64618867898487,0.07976716800477653,0.11528115613635066,1538.0,0.0,1,0,-0.13415446797050135,Introduction,0,0.015493837222276105,Low Risk,Negative sales momentum,
re-025,2022-04,8846.75,1527,580,5.386473429951691,5.330197262479871,1527.0,0.0,158.6998224226874,5.330197262479871,0.0,2.9938827028902018,2022-04-01,2022-01-01,3,0.04160982264665747,1473.0,1474.75,0,50.86255990411807,0.03452991167964567,0.0417291073994846,1527.0,0.0,1,0,0.013559331763066895,Introduction,0,0.10617536555247313,Low Risk,,
yo-016,2022-04,8647.83,1518,571,5.2298850574712645,5.191421729611385,1518.0,0.0,157.5723661390969,5.191421729611385,0.0,2.9890877378422136,2022-04-01,2022-01-01,3,0.06377014716187812,1412.3333333333333,1442.25,0,113.71162356299966,0.0805133043873021,0.14050172745350456,1532.0,0.009138381201044387,0,3,-0.04071901692480928,Introduction,0,0.12974767913977145,Low Risk,Negative sales momentum,
mi-008,2022-04,5585.26,1127,420,5.493273542600897,5.111279895366218,1127.0,0.0,157.97240888548887,5.111279895366218,0.0,3.001113771337278,2022-04-01,2022-01-01,3,0.03299725022914757,1092.6666666666667,1132.75,0,33.53108010985242,0.030687382650871644,0.10691378246741377,1253.0,0.1005586592178771,0,3,0.0037519672102797053,Introduction,0,0.23284109330287203,Low Risk,,
yo-012,2022-04,12011.51,1939,727,5.547770700636943,5.381276008492568,4570.0,39222.0,152.9227272727273,5.202241524568661,1.0,3.0139615248870864,2022-04-01,2022-01-01,3,7.031634446397188,2289.3333333333335,2209.25,0,2058.5141081210336,0.8991762266108183,4.297353528591024,4570.0,0.0,1,0,7.70254248572628,Growth,0,0.34439594732626944,Low Risk,,
re-017,2022-04,7456.35,1294,504,5.2611940298507465,5.339633084577115,1294.0,0.0,158.5310100197336,5.339633084577115,0.0,3.011985734153112,2022-04-01,2022-01-01,3,-0.049228508449669306,1349.3333333333333,1418.0,3,50.520622851795046,0.037441173062101075,0.06267107571417604,1624.0,0.20320197044334976,0,3,-0.026256505578168943,Introduction,0,0.5725049753801785,Medium Risk,Sustained negative growth; Negative sales momentum,Increase marketing or bundle offers
re-007,2022-04,10442.58,1727,669,5.034916201117318,5.237589618249535,1727.0,0.0,157.30064869633824,5.237589618249535,0.0,3.030811958969566,2022-04-01,2022-01-01,3,-0.006329113924050667,1739.0,1759.0,3,12.529964086141849,0.00720526974476242,0.01715210158682404,1819.0,0.05057724024189115,0,3,0.001661753655857967,Introduction,0,0.3062500438835242,Low Risk,Sustained negative growth,Increase marketing or bundle offers
mi-011,2022-04,6226.41,1149,440,4.870410367170626,5.131893448524118,1149.0,0.0,157.0394185284058,5.131893448524118,0.0,3.0073267002354656,2022-04-01,2022-01-01,3,-0.10164190774042225,1188.0,1201.5,1,79.07591289387686,0.06656221624063709,0.12691764356833832,1279.0,0.1016419077404222,0,1,-0.22752218943056302,Introduction,0,0.40040443132384346,Medium Risk,Negative sales momentum,
sn-028,2022-04,6339.88,1160,437,5.62634989200864,5.2706389488840895,1160.0,0.0,157.84454134161965,5.2706389488840895,0.0,3.0165809015432297,2022-04-01,2022-01-01,3,-0.04132231404958675,1181.6666666666667,1167.25,1,25.658007197234348,0.021713405244486048,0.0462163346691486,1210.0,0.04132231404958678,0,1,-0.07110954809213987,Introduction,0,0.48926380892941523,Medium Risk,Negative sales momentum,
yo-003,2022-04,8833.07,1519,597,5.599369085173501,4.944692429022082,1519.0,0.0,158.03803096024694,4.944692429022082,0.0,3.005501598154018,2022-04-01,2022-01-01,3,-0.04345088161209065,1531.6666666666667,1564.75,1,51.18919156749141,0.03342058208976588,0.08760516424656348,1664.0,0.08713942307692307,0,3,-0.11065518268735941,Introduction,0,0.0,Low Risk,Negative sales momentum,
ju-021,2022-04,8668.15,1571,623,4.9394856278366115,5.186156076651538,1571.0,0.0,157.90634361902644,5.186156076651538,0.0,3.02672390621261,2022-04-01,2022-01-01,3,-0.11988795518207285,1653.6666666666667,1671.25,1,115.00144926623027,0.06954330735712372,0.1219650109367112,1785.0,0.11988795518207283,0,1,-0.23203748789235323,Introduction,0,0.0,Low Risk,Negative sales momentum,
yo-001,2022-04,10606.62,1900,743,5.38510101010101,5.268172348484849,2831.0,23888.0,158.15267175572518,5.586559442227619,1.0,2.9162825677339717,2022-04-01,2022-01-01,3,0.4775574112734864,2138.6666666666665,2096.25,0,612.165282691965,0.2862368840517293,0.31507236413511563,2831.0,0.0,1,0,0.3295646012075786,Growth,0,0.0,Low Risk,,
yo-029,2022-04,10420.71,2006,775,5.163240628778718,5.102911124546554,5055.0,37144.0,159.99519230769232,5.119533171508345,1.0,3.1204039511099375,2022-04-01,2022-01-01,3,0.09155689915784926,3275.6666666666665,2939.5,0,2722.9662747330044,0.8312708684439822,18.633252472576565,5055.0,0.0,1,0,-31.752414732047825,Introduction,0,0.0,Low Risk,Negative sales momentum,
re-004,2022-04,10596.57,1832,702,4.7724230254350735,5.228568719321731,1353.0,17526.0,148.8921568627451,5.252801270367302,1.0,2.931534393986031,2022-04-01,2022-01-01,3,-0.2678571428571429,1632.0,1683.75,1,253.44230112591703,0.15529552765068444,0.17916375551462357,1848.0,0.26785714285714285,0,1,-0.3581226295828067,Introduction,0,0.0,Low Risk,Negative sales momentum,
yo-005,2022-04,9692.22,1868,694,5.59254327563249,5.1948823790501555,4775.0,39848.0,158.0810810810811,5.128050972864904,1.0,3.108306404643545,2022-04-01,2022-01-01,3,0.6843033509700176,3105.0,2820.5,0,1552.707313050338,0.5000667674880316,0.46588905678047166,4775.0,0.0,1,0,0.021546752729548313,Growth,0,0.0,Low Risk,,
mi-026,2022-04,11231.35,2105,776,5.205314009661835,5.279284420289856,4914.0,39397.0,157.43497757847533,5.2185904604261255,1.0,3.1662647453094945,2022-04-01,2022-01-01,3,0.25357142857142856,3849.6666666666665,3130.25,0,1101.1858759234672,0.2860470714148759,0.8393955764124923,4914.0,0.0,1,0,-0.19025914233096564,Growth,0,0.0,Low Risk,Negative sales momentum,
yo-009,2022-04,8985.07,1611,617,5.212765957446808,5.059822695035461,1611.0,0.0,157.6042480356272,5.059822695035461,0.0,3.0203479302422136,2022-04-01,2022-01-01,3,-0.09290540540540537,1599.6666666666667,1645.0,1,182.2644598744729,0.11393902471836188,0.24229862118553058,1781.0,0.09545199326221224,0,3,-0.35069577367736005,Introduction,0,0.0,Low Risk,Negative sales momentum,
sn-019,2022-04,6286.23,1192,483,5.51307847082495,5.224919517102616,1192.0,0.0,157.1942994680801,5.224919517102616,0.0,3.0101191763912754,2022-04-01,2022-01-01,3,-0.05095541401273884,1192.0,1213.0,1,64.0,0.053691275167785234,0.11826501931776118,1276.0,0.06583072100313479,0,3,-0.16443059131770332,Introduction,0,0.0,Low Risk,Negative sales momentum,
yo-020,2022-04,6564.54,1259,491,5.1937984496124034,5.159354005167958,1259.0,0.0,156.5025866777403,5.159354005167958,0.0,2.9916852414494777,2022-04-01,2022-01-01,3,-0.0830298616168973,1284.0,1299.5,1,79.50471684120383,0.06191956140280672,0.12351049630075056,1373.0,0.08302986161689731,0,1,-0.20843969768247106,Introduction,0,0.0,Low Risk,Negative sales momentum,
sn-027,2022-04,8701.16,1595,608,5.286821705426356,5.1120762273901805,1595.0,0.0,157.58855976896365,5.1120762273901805,0.0,3.007103319171543,2022-04-01,2022-01-01,3,0.01786853860880666,1555.3333333333333,1545.0,0,46.60829682935581,0.029966757498514237,0.02424701272781043,1595.0,0.0,1,0,-0.024019759263533835,Introduction,0,0.0,Low Risk,Negative sales momentum,
sn-030,2022-04,6376.75,1128,434,5.849889624724062,5.079164827078734,1128.0,0.0,157.93209873196346,5.079164827078734,0.0,3.031663916920807,2022-04-01,2022-01-01,3,-0.06234413965087282,1127.0,1118.5,1,76.5049018037407,0.06788367506986752,0.11406357633171321,1203.0,0.06234413965087282,0,1,-0.2080584253651585,Introduction,0,0.0,Low Risk,Negative sales momentum,
re-004,2022-05,11171.59,1948,761,5.18359853121175,5.166516727866177,3477.0,43576.0,158.02469135802468,5.443537239900307,1.0,2.9961791583339874,2022-05-01,2022-01-01,4,1.5698447893569845,2226.0,2042.4,0,1111.3086879890752,0.4992402012529538,0.9742137960305759,3477.0,0.0,1,0,1.8377019322141273,Growth,0,0.005636156831259199,Low Risk,,
ju-021,2022-05,10377.85,1849,712,5.125827814569536,5.19212472406181,1849.0,0.0,157.90634361902644,5.19212472406181,0.0,3.02672390621261,2022-05-01,2022-01-01,4,0.17695735200509222,1735.0,1706.8,0,145.58846108122717,0.08391265768370441,0.15607614895096633,1849.0,0.0,1,0,0.29684530718716506,Growth,0,0.0,Low Risk,,
re-015,2022-05,11297.05,1855,710,5.132100396301189,5.230211360634082,2287.0,27843.0,160.2922077922078,5.192611057654898,1.0,3.0846657084546014,2022-05-01,2022-01-01,4,0.39111922141119226,1902.0,1884.4,0,339.79258379193624,0.17865014920711683,0.25403673281813816,2287.0,0.0,1,0,0.4649220383126007,Growth,0,0.0,Low Risk,,
mi-022,2022-05,8133.01,1539,587,5.376602564102564,5.262224893162393,1539.0,0.0,157.91746567815267,5.262224893162393,0.0,2.9842251876852433,2022-05-01,2022-01-01,4,0.0006501950585175997,1532.6666666666667,1475.2,0,10.11599393699629,0.006600257027183312,0.08066480164167261,1539.0,0.0,1,0,-0.010526662272185794,Introduction,0,0.0,Low Risk,Negative sales momentum,
re-007,2022-05,10175.89,1770,690,5.235849056603773,5.366469002695418,2970.0,38869.0,150.28,5.288006732277849,1.0,3.0535778990603726,2022-05-01,2022-01-01,4,0.7197452229299364,2145.0,2001.2,0,714.4921273184191,0.33309656285240985,0.41967974327529856,2970.0,0.0,1,0,0.726074336853987,Growth,0,0.0,Low Risk,,
mi-026,2022-05,11345.53,2041,797,5.053254437869822,5.2686844181459564,5765.0,42099.0,165.38325991189427,5.247090945916709,1.0,3.040059675729482,2022-05-01,2022-01-01,4,0.17317867317867308,4866.333333333333,3657.2,0,923.4231604921624,0.1897574821204526,0.138992797236408,5765.0,0.0,1,0,-0.08039275539275548,Growth,0,0.0,Low Risk,Negative sales momentum,
mi-011,2022-05,6592.43,1252,485,5.068493150684931,5.186963470319635,1252.0,0.0,157.0394185284058,5.186963470319635,0.0,3.0073267002354656,2022-05-01,2022-01-01,4,0.08964316797214966,1226.6666666666667,1211.6,0,68.60272103447014,0.05592613127810065,0.12224937306195889,1279.0,0.02111024237685692,0,2,0.19128507571257192,Introduction,0,0.0,Low Risk,,
mi-023,2022-05,9315.06,1689,668,5.211864406779661,5.026825564971751,1689.0,0.0,157.69436519368776,5.026825564971751,0.0,2.998725512412432,2022-05-01,2022-01-01,4,0.056946182728410566,1736.6666666666667,1776.2,0,167.6613650586602,0.09654205281688687,0.1547726296667711,1965.0,0.14045801526717558,0,4,0.2259529429988214,Introduction,0,0.0,Low Risk,,
sn-028,2022-05,5992.9,1160,454,4.924406047516198,5.0471184305255585,1160.0,0.0,157.84454134161965,5.0471184305255585,0.0,3.0165809015432297,2022-05-01,2022-01-01,4,0.0,1176.6666666666667,1165.8,0,28.867513459481234,0.024533297557632776,0.03571036446231184,1210.0,0.04132231404958678,0,2,0.04132231404958675,Introduction,0,0.0,Low Risk,,
yo-020,2022-05,6254.63,1229,479,5.138613861386139,5.028754125412542,1229.0,0.0,156.5025866777403,5.028754125412542,0.0,2.9916852414494777,2022-05-01,2022-01-01,4,-0.023828435266084247,1287.0,1285.4,2,75.97367965289031,0.059031608121903896,0.10741196246383379,1373.0,0.10487982520029134,0,2,0.05920142635081305,Introduction,0,0.002562008469449485,Low Risk,,
yo-001,2022-05,10670.67,1843,708,5.178335535006605,5.259724790841039,5246.0,41624.0,161.9698275862069,5.375612693475706,1.0,3.0907307093091614,2022-05-01,2022-01-01,4,0.8530554574355351,3331.0,2726.2,0,1720.3851313005468,0.5164770733415031,0.352780608347571,5246.0,0.0,1,0,0.37549804616204874,Growth,0,0.022035138647339317,Low Risk,,
mi-006,2022-05,10362.83,2013,769,5.23142509135201,5.204473203410475,5796.0,42335.0,162.47619047619048,5.203898973704533,1.0,2.779482813928321,2022-05-01,2022-01-01,4,0.13247362250879258,4893.333333333333,3656.2,0,1033.4802046160987,0.21120167669266324,0.1605863046237833,5796.0,0.0,1,0,-0.22652797069354413,Growth,0,0.004752336889413282,Low Risk,Negative sales momentum,
